"Order Number","Line Item","Order Date","Delivery Date",CustomerKey,StoreKey,ProductKey,Quantity,"Currency Code"
778018,1,"2017-02-16 00:00:00","Not Available",515527,27,446,1,EUR
778019,1,"2017-02-16 00:00:00","Not Available",604415,12,46,1,EUR
778020,1,"2017-02-16 00:00:00","Not Available",1831770,50,630,2,USD
778020,2,"2017-02-16 00:00:00","Not Available",1831770,50,105,1,USD
778021,1,"2017-02-16 00:00:00","Not Available",525298,23,2029,2,EUR
778022,1,"2017-02-16 00:00:00","Not Available",1162297,40,689,3,GBP
778022,2,"2017-02-16 00:00:00","Not Available",1162297,40,1407,1,GBP
778022,3,"2017-02-16 00:00:00","Not Available",1162297,40,417,5,GBP
778022,4,"2017-02-16 00:00:00","Not Available",1162297,40,1038,6,GBP
779000,1,"2017-02-17 00:00:00","Not Available",885201,34,57,3,EUR
779001,1,"2017-02-17 00:00:00","Not Available",149353,5,435,4,AUD
779001,2,"2017-02-17 00:00:00","Not Available",149353,5,2128,2,AUD
779002,1,"2017-02-17 00:00:00","2017-02-21 00:00:00",1724776,0,115,4,USD
779003,1,"2017-02-17 00:00:00","Not Available",1073430,38,1519,2,GBP
779003,2,"2017-02-17 00:00:00","Not Available",1073430,38,307,4,GBP
779004,1,"2017-02-17 00:00:00","Not Available",2066018,57,1603,1,USD
779004,2,"2017-02-17 00:00:00","Not Available",2066018,57,1690,2,USD
779005,1,"2017-02-17 00:00:00","Not Available",1765384,51,1519,2,USD
779006,1,"2017-02-17 00:00:00","2017-02-21 00:00:00",485922,0,1451,1,EUR
779008,1,"2017-02-17 00:00:00","Not Available",655495,17,1437,1,EUR
779009,1,"2017-02-17 00:00:00","Not Available",382178,10,59,1,CAD
779009,2,"2017-02-17 00:00:00","Not Available",382178,10,2009,2,CAD
779010,1,"2017-02-17 00:00:00","Not Available",953759,37,636,2,GBP
779013,1,"2017-02-17 00:00:00","Not Available",1828948,66,52,3,USD
779013,2,"2017-02-17 00:00:00","Not Available",1828948,66,436,1,USD
779013,3,"2017-02-17 00:00:00","Not Available",1828948,66,1090,3,USD
779014,1,"2017-02-17 00:00:00","Not Available",1072821,37,352,2,GBP
779014,2,"2017-02-17 00:00:00","Not Available",1072821,37,1288,4,GBP
779014,3,"2017-02-17 00:00:00","Not Available",1072821,37,324,7,GBP
779014,4,"2017-02-17 00:00:00","Not Available",1072821,37,1605,3,GBP
779015,1,"2017-02-17 00:00:00","Not Available",1268661,57,2083,5,USD
779015,2,"2017-02-17 00:00:00","Not Available",1268661,57,1286,2,USD
779015,3,"2017-02-17 00:00:00","Not Available",1268661,57,2106,3,USD
779016,1,"2017-02-17 00:00:00","Not Available",2080138,59,394,1,USD
779016,2,"2017-02-17 00:00:00","Not Available",2080138,59,1631,1,USD
779016,3,"2017-02-17 00:00:00","Not Available",2080138,59,189,4,USD
779017,1,"2017-02-17 00:00:00","2017-02-22 00:00:00",593904,0,139,1,EUR
779017,2,"2017-02-17 00:00:00","2017-02-22 00:00:00",593904,0,71,5,EUR
779017,3,"2017-02-17 00:00:00","2017-02-22 00:00:00",593904,0,952,7,EUR
780000,1,"2017-02-18 00:00:00","Not Available",654459,17,1687,1,EUR
780000,2,"2017-02-18 00:00:00","Not Available",654459,17,448,1,EUR
780001,1,"2017-02-18 00:00:00","Not Available",1737038,50,186,9,USD
780001,2,"2017-02-18 00:00:00","Not Available",1737038,50,1665,9,USD
780002,1,"2017-02-18 00:00:00","Not Available",1878834,65,1637,2,USD
780003,1,"2017-02-18 00:00:00","Not Available",1610011,43,47,4,USD
780003,2,"2017-02-18 00:00:00","Not Available",1610011,43,425,10,USD
780003,3,"2017-02-18 00:00:00","Not Available",1610011,43,404,2,USD
780004,1,"2017-02-18 00:00:00","Not Available",1287862,43,75,1,USD
780004,3,"2017-02-18 00:00:00","Not Available",1287862,43,1616,6,USD
780004,4,"2017-02-18 00:00:00","Not Available",1287862,43,1297,1,USD
780004,5,"2017-02-18 00:00:00","Not Available",1287862,43,2515,2,USD
780004,6,"2017-02-18 00:00:00","Not Available",1287862,43,192,3,USD
780005,1,"2017-02-18 00:00:00","2017-02-26 00:00:00",2023780,0,147,2,USD
780005,2,"2017-02-18 00:00:00","2017-02-26 00:00:00",2023780,0,459,1,USD
780007,1,"2017-02-18 00:00:00","Not Available",1467706,64,107,3,USD
780007,2,"2017-02-18 00:00:00","Not Available",1467706,64,41,1,USD
780007,3,"2017-02-18 00:00:00","Not Available",1467706,64,975,8,USD
780008,1,"2017-02-18 00:00:00","2017-02-23 00:00:00",1790575,0,98,2,USD
780008,2,"2017-02-18 00:00:00","2017-02-23 00:00:00",1790575,0,1651,4,USD
780008,3,"2017-02-18 00:00:00","2017-02-23 00:00:00",1790575,0,2349,1,USD
780008,4,"2017-02-18 00:00:00","2017-02-23 00:00:00",1790575,0,988,1,USD
780009,1,"2017-02-18 00:00:00","Not Available",792298,29,994,2,EUR
780010,1,"2017-02-18 00:00:00","Not Available",194226,5,424,2,AUD
780010,2,"2017-02-18 00:00:00","Not Available",194226,5,2078,4,AUD
780010,3,"2017-02-18 00:00:00","Not Available",194226,5,1058,2,AUD
780010,4,"2017-02-18 00:00:00","Not Available",194226,5,102,2,AUD
780011,1,"2017-02-18 00:00:00","Not Available",420196,24,1233,1,EUR
780012,1,"2017-02-18 00:00:00","2017-02-19 00:00:00",1433628,0,155,3,USD
780012,2,"2017-02-18 00:00:00","2017-02-19 00:00:00",1433628,0,893,2,USD
780013,1,"2017-02-18 00:00:00","Not Available",1802872,48,82,2,USD
780013,3,"2017-02-18 00:00:00","Not Available",1802872,48,1545,7,USD
780014,1,"2017-02-18 00:00:00","Not Available",1144781,41,1417,5,GBP
780015,1,"2017-02-18 00:00:00","Not Available",127943,6,155,5,AUD
780015,2,"2017-02-18 00:00:00","Not Available",127943,6,1649,7,AUD
780015,3,"2017-02-18 00:00:00","Not Available",127943,6,2067,3,AUD
780016,1,"2017-02-18 00:00:00","Not Available",239647,8,2496,3,CAD
780016,2,"2017-02-18 00:00:00","Not Available",239647,8,1012,2,CAD
780017,1,"2017-02-18 00:00:00","Not Available",1264805,54,453,9,USD
780017,2,"2017-02-18 00:00:00","Not Available",1264805,54,124,3,USD
780017,3,"2017-02-18 00:00:00","Not Available",1264805,54,334,2,USD
780018,1,"2017-02-18 00:00:00","Not Available",1643619,63,93,5,USD
780019,1,"2017-02-18 00:00:00","Not Available",1588361,44,599,3,USD
780019,2,"2017-02-18 00:00:00","Not Available",1588361,44,2499,4,USD
780020,1,"2017-02-18 00:00:00","Not Available",1572525,54,1444,1,USD
780021,1,"2017-02-18 00:00:00","Not Available",622267,17,1141,2,EUR
780023,1,"2017-02-18 00:00:00","2017-02-26 00:00:00",906022,0,439,3,GBP
780023,2,"2017-02-18 00:00:00","2017-02-26 00:00:00",906022,0,2174,8,GBP
780023,3,"2017-02-18 00:00:00","2017-02-26 00:00:00",906022,0,1593,1,GBP
780025,1,"2017-02-18 00:00:00","Not Available",1964342,66,454,2,USD
780025,2,"2017-02-18 00:00:00","Not Available",1964342,66,416,2,USD
780026,1,"2017-02-18 00:00:00","2017-02-27 00:00:00",1141753,0,2514,1,GBP
780027,1,"2017-02-18 00:00:00","Not Available",1353843,61,2105,1,USD
780028,1,"2017-02-18 00:00:00","Not Available",1268964,61,1953,5,USD
780028,2,"2017-02-18 00:00:00","Not Available",1268964,61,2108,6,USD
780028,3,"2017-02-18 00:00:00","Not Available",1268964,61,96,3,USD
780029,1,"2017-02-18 00:00:00","Not Available",1921349,51,185,2,USD
780029,2,"2017-02-18 00:00:00","Not Available",1921349,51,1573,3,USD
781000,1,"2017-02-19 00:00:00","Not Available",718876,28,426,2,EUR
781001,1,"2017-02-19 00:00:00","Not Available",1829280,59,2085,5,USD
781001,2,"2017-02-19 00:00:00","Not Available",1829280,59,2167,2,USD
781002,1,"2017-02-19 00:00:00","2017-02-26 00:00:00",300844,0,429,3,CAD
781002,2,"2017-02-19 00:00:00","2017-02-26 00:00:00",300844,0,1443,2,CAD
781002,3,"2017-02-19 00:00:00","2017-02-26 00:00:00",300844,0,1517,3,CAD
782000,1,"2017-02-20 00:00:00","2017-02-24 00:00:00",38613,0,536,3,AUD
782000,2,"2017-02-20 00:00:00","2017-02-24 00:00:00",38613,0,2000,6,AUD
782000,3,"2017-02-20 00:00:00","2017-02-24 00:00:00",38613,0,1687,3,AUD
782000,4,"2017-02-20 00:00:00","2017-02-24 00:00:00",38613,0,318,2,AUD
782001,1,"2017-02-20 00:00:00","Not Available",1097022,37,305,4,GBP
782001,2,"2017-02-20 00:00:00","Not Available",1097022,37,361,2,GBP
782001,3,"2017-02-20 00:00:00","Not Available",1097022,37,536,2,GBP
782001,4,"2017-02-20 00:00:00","Not Available",1097022,37,1142,1,GBP
782001,5,"2017-02-20 00:00:00","Not Available",1097022,37,2506,6,GBP
782001,6,"2017-02-20 00:00:00","Not Available",1097022,37,366,3,GBP
782001,7,"2017-02-20 00:00:00","Not Available",1097022,37,1395,3,GBP
782003,1,"2017-02-20 00:00:00","Not Available",969490,42,454,3,GBP
782003,2,"2017-02-20 00:00:00","Not Available",969490,42,1418,7,GBP
782004,1,"2017-02-20 00:00:00","Not Available",1621832,61,1746,8,USD
782004,2,"2017-02-20 00:00:00","Not Available",1621832,61,1423,3,USD
782004,3,"2017-02-20 00:00:00","Not Available",1621832,61,47,1,USD
782005,1,"2017-02-20 00:00:00","Not Available",1893487,55,1645,4,USD
782005,2,"2017-02-20 00:00:00","Not Available",1893487,55,166,5,USD
782007,1,"2017-02-20 00:00:00","2017-02-27 00:00:00",1594272,0,1232,10,USD
782008,1,"2017-02-20 00:00:00","Not Available",263808,9,1643,5,CAD
782008,2,"2017-02-20 00:00:00","Not Available",263808,9,1608,3,CAD
782009,1,"2017-02-20 00:00:00","Not Available",580881,20,1335,2,EUR
782009,2,"2017-02-20 00:00:00","Not Available",580881,20,86,3,EUR
782010,1,"2017-02-20 00:00:00","Not Available",1661177,44,2127,2,USD
782011,1,"2017-02-20 00:00:00","Not Available",445503,24,100,1,EUR
782011,2,"2017-02-20 00:00:00","Not Available",445503,24,1710,3,EUR
782012,1,"2017-02-20 00:00:00","Not Available",1019996,37,186,1,GBP
782013,1,"2017-02-20 00:00:00","Not Available",1707124,54,26,1,USD
782014,1,"2017-02-20 00:00:00","Not Available",747567,28,1251,1,EUR
782014,2,"2017-02-20 00:00:00","Not Available",747567,28,64,7,EUR
782014,3,"2017-02-20 00:00:00","Not Available",747567,28,2092,2,EUR
783000,1,"2017-02-21 00:00:00","2017-02-27 00:00:00",1909638,0,74,4,USD
783000,2,"2017-02-21 00:00:00","2017-02-27 00:00:00",1909638,0,2087,1,USD
783001,1,"2017-02-21 00:00:00","Not Available",1325805,57,1498,2,USD
783001,2,"2017-02-21 00:00:00","Not Available",1325805,57,1579,1,USD
783002,1,"2017-02-21 00:00:00","Not Available",1100816,36,1960,7,GBP
783002,2,"2017-02-21 00:00:00","Not Available",1100816,36,1970,1,GBP
783002,3,"2017-02-21 00:00:00","Not Available",1100816,36,842,1,GBP
783003,1,"2017-02-21 00:00:00","Not Available",1489054,47,1995,3,USD
783003,2,"2017-02-21 00:00:00","Not Available",1489054,47,10,2,USD
783003,4,"2017-02-21 00:00:00","Not Available",1489054,47,97,1,USD
783003,6,"2017-02-21 00:00:00","Not Available",1489054,47,1625,1,USD
783004,1,"2017-02-21 00:00:00","Not Available",308690,9,253,1,CAD
783004,2,"2017-02-21 00:00:00","Not Available",308690,9,1871,7,CAD
783004,3,"2017-02-21 00:00:00","Not Available",308690,9,958,3,CAD
783005,1,"2017-02-21 00:00:00","Not Available",1286602,65,1437,3,USD
783005,2,"2017-02-21 00:00:00","Not Available",1286602,65,59,1,USD
783006,1,"2017-02-21 00:00:00","Not Available",425389,24,673,1,EUR
783007,1,"2017-02-21 00:00:00","Not Available",1569702,50,1627,4,USD
783007,2,"2017-02-21 00:00:00","Not Available",1569702,50,443,1,USD
783007,3,"2017-02-21 00:00:00","Not Available",1569702,50,456,8,USD
783009,1,"2017-02-21 00:00:00","Not Available",834480,33,1654,2,EUR
783009,2,"2017-02-21 00:00:00","Not Available",834480,33,495,2,EUR
783009,3,"2017-02-21 00:00:00","Not Available",834480,33,347,3,EUR
783011,1,"2017-02-21 00:00:00","Not Available",2021916,48,2481,6,USD
783012,1,"2017-02-21 00:00:00","2017-02-25 00:00:00",1219636,0,2495,3,USD
783012,2,"2017-02-21 00:00:00","2017-02-25 00:00:00",1219636,0,87,7,USD
783012,3,"2017-02-21 00:00:00","2017-02-25 00:00:00",1219636,0,1415,5,USD
783013,1,"2017-02-21 00:00:00","Not Available",2016137,55,2091,1,USD
783013,2,"2017-02-21 00:00:00","Not Available",2016137,55,417,3,USD
783014,1,"2017-02-21 00:00:00","Not Available",1203564,53,448,5,USD
783014,2,"2017-02-21 00:00:00","Not Available",1203564,53,439,1,USD
783014,3,"2017-02-21 00:00:00","Not Available",1203564,53,597,3,USD
783015,1,"2017-02-21 00:00:00","Not Available",387372,9,114,6,CAD
783016,1,"2017-02-21 00:00:00","Not Available",2040948,54,1486,2,USD
783016,2,"2017-02-21 00:00:00","Not Available",2040948,54,756,3,USD
783016,3,"2017-02-21 00:00:00","Not Available",2040948,54,1697,2,USD
783017,1,"2017-02-21 00:00:00","Not Available",1797850,57,436,4,USD
783017,2,"2017-02-21 00:00:00","Not Available",1797850,57,2105,4,USD
783017,3,"2017-02-21 00:00:00","Not Available",1797850,57,2355,4,USD
783018,1,"2017-02-21 00:00:00","Not Available",242542,10,1594,7,CAD
783018,2,"2017-02-21 00:00:00","Not Available",242542,10,710,1,CAD
783018,3,"2017-02-21 00:00:00","Not Available",242542,10,1818,3,CAD
783019,1,"2017-02-21 00:00:00","Not Available",2074909,53,172,1,USD
783019,2,"2017-02-21 00:00:00","Not Available",2074909,53,96,2,USD
784000,1,"2017-02-22 00:00:00","2017-03-02 00:00:00",907585,0,2105,2,GBP
784002,1,"2017-02-22 00:00:00","Not Available",1358700,55,1660,3,USD
784002,2,"2017-02-22 00:00:00","Not Available",1358700,55,407,6,USD
784003,1,"2017-02-22 00:00:00","Not Available",1401445,61,691,1,USD
784003,2,"2017-02-22 00:00:00","Not Available",1401445,61,1661,1,USD
784004,1,"2017-02-22 00:00:00","2017-02-27 00:00:00",719881,0,138,1,EUR
784004,2,"2017-02-22 00:00:00","2017-02-27 00:00:00",719881,0,446,1,EUR
784004,3,"2017-02-22 00:00:00","2017-02-27 00:00:00",719881,0,2152,6,EUR
784004,4,"2017-02-22 00:00:00","2017-02-27 00:00:00",719881,0,1773,8,EUR
784005,1,"2017-02-22 00:00:00","Not Available",1476747,50,69,2,USD
784005,2,"2017-02-22 00:00:00","Not Available",1476747,50,87,1,USD
784006,1,"2017-02-22 00:00:00","Not Available",528147,22,1468,7,EUR
784006,2,"2017-02-22 00:00:00","Not Available",528147,22,507,3,EUR
784007,1,"2017-02-22 00:00:00","Not Available",53318,6,2103,4,AUD
784007,2,"2017-02-22 00:00:00","Not Available",53318,6,1618,2,AUD
784009,1,"2017-02-22 00:00:00","Not Available",1780047,54,2457,1,USD
784009,2,"2017-02-22 00:00:00","Not Available",1780047,54,1572,1,USD
784009,3,"2017-02-22 00:00:00","Not Available",1780047,54,438,1,USD
784009,4,"2017-02-22 00:00:00","Not Available",1780047,54,1287,1,USD
784010,1,"2017-02-22 00:00:00","Not Available",544656,23,2003,4,EUR
784010,2,"2017-02-22 00:00:00","Not Available",544656,23,107,1,EUR
784012,1,"2017-02-22 00:00:00","Not Available",1646517,56,70,1,USD
784013,1,"2017-02-22 00:00:00","Not Available",1189301,36,2169,2,GBP
784014,1,"2017-02-22 00:00:00","Not Available",1152244,39,164,1,GBP
784014,2,"2017-02-22 00:00:00","Not Available",1152244,39,1923,3,GBP
784014,3,"2017-02-22 00:00:00","Not Available",1152244,39,2074,1,GBP
784015,1,"2017-02-22 00:00:00","Not Available",1722330,61,96,1,USD
784016,1,"2017-02-22 00:00:00","Not Available",1147272,42,150,3,GBP
784016,2,"2017-02-22 00:00:00","Not Available",1147272,42,1963,1,GBP
784017,1,"2017-02-22 00:00:00","Not Available",1464274,48,2048,3,USD
784018,1,"2017-02-22 00:00:00","Not Available",2010245,63,1474,1,USD
784018,2,"2017-02-22 00:00:00","Not Available",2010245,63,739,1,USD
784018,3,"2017-02-22 00:00:00","Not Available",2010245,63,1341,3,USD
784020,1,"2017-02-22 00:00:00","Not Available",481104,22,1426,2,EUR
784022,1,"2017-02-22 00:00:00","Not Available",1719849,66,1605,7,USD
784022,2,"2017-02-22 00:00:00","Not Available",1719849,66,1463,2,USD
784022,3,"2017-02-22 00:00:00","Not Available",1719849,66,2141,1,USD
785000,1,"2017-02-23 00:00:00","2017-03-03 00:00:00",224434,0,2109,3,CAD
785000,2,"2017-02-23 00:00:00","2017-03-03 00:00:00",224434,0,453,2,CAD
785000,3,"2017-02-23 00:00:00","2017-03-03 00:00:00",224434,0,1602,2,CAD
785001,1,"2017-02-23 00:00:00","Not Available",1610098,50,1801,1,USD
785002,1,"2017-02-23 00:00:00","Not Available",1075190,37,65,2,GBP
785003,1,"2017-02-23 00:00:00","Not Available",1284353,66,1620,9,USD
785003,2,"2017-02-23 00:00:00","Not Available",1284353,66,1707,2,USD
785004,1,"2017-02-23 00:00:00","Not Available",1942072,53,66,9,USD
785004,2,"2017-02-23 00:00:00","Not Available",1942072,53,417,4,USD
785004,3,"2017-02-23 00:00:00","Not Available",1942072,53,676,3,USD
785004,4,"2017-02-23 00:00:00","Not Available",1942072,53,1581,3,USD
785004,5,"2017-02-23 00:00:00","Not Available",1942072,53,430,3,USD
785005,1,"2017-02-23 00:00:00","Not Available",402995,22,1303,9,EUR
785005,2,"2017-02-23 00:00:00","Not Available",402995,22,127,1,EUR
785006,1,"2017-02-23 00:00:00","Not Available",1090259,37,416,1,GBP
785007,1,"2017-02-23 00:00:00","Not Available",1912666,51,1036,2,USD
785007,2,"2017-02-23 00:00:00","Not Available",1912666,51,2087,3,USD
785007,3,"2017-02-23 00:00:00","Not Available",1912666,51,184,6,USD
785008,1,"2017-02-23 00:00:00","Not Available",209360,8,1293,5,CAD
785008,2,"2017-02-23 00:00:00","Not Available",209360,8,123,3,CAD
785009,1,"2017-02-23 00:00:00","Not Available",1752596,50,640,1,USD
785009,2,"2017-02-23 00:00:00","Not Available",1752596,50,1434,2,USD
785010,1,"2017-02-23 00:00:00","Not Available",1491533,47,1682,7,USD
785010,2,"2017-02-23 00:00:00","Not Available",1491533,47,95,1,USD
785011,1,"2017-02-23 00:00:00","Not Available",2087620,59,2404,3,USD
785012,1,"2017-02-23 00:00:00","Not Available",1791044,63,1659,1,USD
785013,1,"2017-02-23 00:00:00","Not Available",1663056,51,2138,2,USD
785013,2,"2017-02-23 00:00:00","Not Available",1663056,51,1599,2,USD
785013,3,"2017-02-23 00:00:00","Not Available",1663056,51,1676,1,USD
785013,4,"2017-02-23 00:00:00","Not Available",1663056,51,441,1,USD
785013,5,"2017-02-23 00:00:00","Not Available",1663056,51,1465,3,USD
785013,6,"2017-02-23 00:00:00","Not Available",1663056,51,1930,1,USD
785013,7,"2017-02-23 00:00:00","Not Available",1663056,51,2164,1,USD
785014,1,"2017-02-23 00:00:00","Not Available",1083945,42,1432,1,GBP
785015,1,"2017-02-23 00:00:00","Not Available",21523,4,1484,4,AUD
785015,2,"2017-02-23 00:00:00","Not Available",21523,4,1243,3,AUD
785015,3,"2017-02-23 00:00:00","Not Available",21523,4,2100,6,AUD
785015,4,"2017-02-23 00:00:00","Not Available",21523,4,88,1,AUD
785016,1,"2017-02-23 00:00:00","Not Available",1544577,64,168,3,USD
785016,2,"2017-02-23 00:00:00","Not Available",1544577,64,655,1,USD
785017,1,"2017-02-23 00:00:00","Not Available",1213515,48,1652,1,USD
785018,1,"2017-02-23 00:00:00","Not Available",1041541,42,1587,4,GBP
785018,2,"2017-02-23 00:00:00","Not Available",1041541,42,493,2,GBP
785019,1,"2017-02-23 00:00:00","Not Available",575362,20,2094,10,EUR
785019,2,"2017-02-23 00:00:00","Not Available",575362,20,423,3,EUR
785019,3,"2017-02-23 00:00:00","Not Available",575362,20,1013,1,EUR
785020,1,"2017-02-23 00:00:00","Not Available",1248847,59,149,7,USD
785021,1,"2017-02-23 00:00:00","Not Available",924619,37,559,3,GBP
785021,2,"2017-02-23 00:00:00","Not Available",924619,37,1618,6,GBP
785021,3,"2017-02-23 00:00:00","Not Available",924619,37,1645,2,GBP
785022,1,"2017-02-23 00:00:00","Not Available",796631,30,2005,2,EUR
785023,1,"2017-02-23 00:00:00","Not Available",274692,10,114,1,CAD
785024,1,"2017-02-23 00:00:00","Not Available",1776672,47,1414,2,USD
785025,1,"2017-02-23 00:00:00","Not Available",1861020,47,165,2,USD
786000,1,"2017-02-24 00:00:00","2017-03-04 00:00:00",208825,0,2185,1,CAD
786000,2,"2017-02-24 00:00:00","2017-03-04 00:00:00",208825,0,1602,1,CAD
786000,3,"2017-02-24 00:00:00","2017-03-04 00:00:00",208825,0,2110,1,CAD
786001,1,"2017-02-24 00:00:00","2017-03-02 00:00:00",292911,0,1578,6,CAD
786002,1,"2017-02-24 00:00:00","Not Available",584863,19,62,3,EUR
786003,1,"2017-02-24 00:00:00","Not Available",1568116,45,65,1,USD
786003,2,"2017-02-24 00:00:00","Not Available",1568116,45,2120,1,USD
786003,3,"2017-02-24 00:00:00","Not Available",1568116,45,191,3,USD
786004,1,"2017-02-24 00:00:00","Not Available",1107461,36,30,1,GBP
786005,1,"2017-02-24 00:00:00","Not Available",654459,17,110,7,EUR
786005,2,"2017-02-24 00:00:00","Not Available",654459,17,377,6,EUR
786005,3,"2017-02-24 00:00:00","Not Available",654459,17,2129,2,EUR
786005,4,"2017-02-24 00:00:00","Not Available",654459,17,1144,1,EUR
786006,1,"2017-02-24 00:00:00","Not Available",1889142,66,66,2,USD
786006,2,"2017-02-24 00:00:00","Not Available",1889142,66,511,1,USD
786006,3,"2017-02-24 00:00:00","Not Available",1889142,66,1824,1,USD
786006,4,"2017-02-24 00:00:00","Not Available",1889142,66,438,7,USD
786007,1,"2017-02-24 00:00:00","Not Available",1681092,56,1571,3,USD
786007,2,"2017-02-24 00:00:00","Not Available",1681092,56,1660,1,USD
786007,3,"2017-02-24 00:00:00","Not Available",1681092,56,1753,5,USD
786007,4,"2017-02-24 00:00:00","Not Available",1681092,56,93,2,USD
786007,5,"2017-02-24 00:00:00","Not Available",1681092,56,2148,1,USD
786008,1,"2017-02-24 00:00:00","2017-03-06 00:00:00",807349,0,131,7,EUR
786008,2,"2017-02-24 00:00:00","2017-03-06 00:00:00",807349,0,33,1,EUR
786008,3,"2017-02-24 00:00:00","2017-03-06 00:00:00",807349,0,1315,2,EUR
786008,4,"2017-02-24 00:00:00","2017-03-06 00:00:00",807349,0,1653,3,EUR
786009,1,"2017-02-24 00:00:00","Not Available",562080,22,89,4,EUR
786010,1,"2017-02-24 00:00:00","Not Available",1908813,57,190,7,USD
786011,1,"2017-02-24 00:00:00","2017-02-28 00:00:00",938994,0,293,3,GBP
786011,2,"2017-02-24 00:00:00","2017-02-28 00:00:00",938994,0,92,1,GBP
786012,1,"2017-02-24 00:00:00","Not Available",88791,5,2113,8,AUD
786013,1,"2017-02-24 00:00:00","Not Available",1442640,66,77,2,USD
786014,1,"2017-02-24 00:00:00","Not Available",1220106,65,2085,3,USD
786015,1,"2017-02-24 00:00:00","Not Available",1188481,39,1617,1,GBP
786015,2,"2017-02-24 00:00:00","Not Available",1188481,39,1321,1,GBP
786015,3,"2017-02-24 00:00:00","Not Available",1188481,39,292,4,GBP
786016,1,"2017-02-24 00:00:00","2017-02-28 00:00:00",1980993,0,921,2,USD
786016,2,"2017-02-24 00:00:00","2017-02-28 00:00:00",1980993,0,67,2,USD
787000,1,"2017-02-25 00:00:00","Not Available",1093679,37,2030,1,GBP
787000,2,"2017-02-25 00:00:00","Not Available",1093679,37,1696,1,GBP
787000,3,"2017-02-25 00:00:00","Not Available",1093679,37,1774,1,GBP
787000,4,"2017-02-25 00:00:00","Not Available",1093679,37,1653,1,GBP
787001,1,"2017-02-25 00:00:00","2017-02-28 00:00:00",1738243,0,1459,2,USD
787002,1,"2017-02-25 00:00:00","2017-03-01 00:00:00",1353218,0,1523,2,USD
787002,2,"2017-02-25 00:00:00","2017-03-01 00:00:00",1353218,0,417,3,USD
787002,3,"2017-02-25 00:00:00","2017-03-01 00:00:00",1353218,0,440,2,USD
787002,4,"2017-02-25 00:00:00","2017-03-01 00:00:00",1353218,0,1688,2,USD
787003,1,"2017-02-25 00:00:00","Not Available",1769156,51,1877,2,USD
787003,2,"2017-02-25 00:00:00","Not Available",1769156,51,1190,1,USD
787005,1,"2017-02-25 00:00:00","Not Available",668718,17,649,1,EUR
787006,1,"2017-02-25 00:00:00","Not Available",1840835,47,705,3,USD
787007,1,"2017-02-25 00:00:00","Not Available",1076007,36,37,3,GBP
787007,3,"2017-02-25 00:00:00","Not Available",1076007,36,2094,3,GBP
787008,1,"2017-02-25 00:00:00","Not Available",587703,27,60,4,EUR
787008,2,"2017-02-25 00:00:00","Not Available",587703,27,1651,4,EUR
787008,3,"2017-02-25 00:00:00","Not Available",587703,27,484,1,EUR
787008,4,"2017-02-25 00:00:00","Not Available",587703,27,2091,5,EUR
787008,5,"2017-02-25 00:00:00","Not Available",587703,27,1645,1,EUR
787010,1,"2017-02-25 00:00:00","Not Available",1041067,41,1177,4,GBP
787010,2,"2017-02-25 00:00:00","Not Available",1041067,41,1585,2,GBP
787010,3,"2017-02-25 00:00:00","Not Available",1041067,41,2086,3,GBP
787010,4,"2017-02-25 00:00:00","Not Available",1041067,41,2094,7,GBP
787010,5,"2017-02-25 00:00:00","Not Available",1041067,41,67,9,GBP
787011,1,"2017-02-25 00:00:00","Not Available",1160065,39,648,7,GBP
787013,1,"2017-02-25 00:00:00","2017-03-02 00:00:00",1999721,0,1472,3,USD
787013,2,"2017-02-25 00:00:00","2017-03-02 00:00:00",1999721,0,1437,2,USD
787013,3,"2017-02-25 00:00:00","2017-03-02 00:00:00",1999721,0,2086,6,USD
787014,1,"2017-02-25 00:00:00","Not Available",349086,9,639,2,CAD
787015,1,"2017-02-25 00:00:00","Not Available",1799542,56,241,1,USD
787015,2,"2017-02-25 00:00:00","Not Available",1799542,56,1571,5,USD
787015,3,"2017-02-25 00:00:00","Not Available",1799542,56,422,1,USD
787016,1,"2017-02-25 00:00:00","Not Available",453255,19,1603,7,EUR
787017,1,"2017-02-25 00:00:00","Not Available",1587288,59,142,1,USD
787017,2,"2017-02-25 00:00:00","Not Available",1587288,59,1612,2,USD
787017,3,"2017-02-25 00:00:00","Not Available",1587288,59,1248,2,USD
787018,1,"2017-02-25 00:00:00","Not Available",525835,20,428,2,EUR
787018,2,"2017-02-25 00:00:00","Not Available",525835,20,2096,1,EUR
787019,1,"2017-02-25 00:00:00","Not Available",1288319,56,1627,5,USD
787021,1,"2017-02-25 00:00:00","Not Available",1851698,47,1576,6,USD
787021,2,"2017-02-25 00:00:00","Not Available",1851698,47,1992,1,USD
787022,1,"2017-02-25 00:00:00","Not Available",1136143,39,418,5,GBP
787022,2,"2017-02-25 00:00:00","Not Available",1136143,39,2060,5,GBP
787024,1,"2017-02-25 00:00:00","Not Available",1600031,64,1262,2,USD
787025,1,"2017-02-25 00:00:00","Not Available",1119619,40,452,1,GBP
787026,1,"2017-02-25 00:00:00","Not Available",1765910,48,1871,1,USD
787026,2,"2017-02-25 00:00:00","Not Available",1765910,48,423,1,USD
787026,3,"2017-02-25 00:00:00","Not Available",1765910,48,1645,2,USD
787027,1,"2017-02-25 00:00:00","Not Available",1381660,59,1624,3,USD
